11248;5;T;X;15;O30;O44.10;O44.10;O4410;Descente du placenta avec hémorragie actuelle;Placenta praevia;Placenta praevia et descente du placenta avec hémorragie actuelle;Descente du placenta avec hémorragie actuelle;238;W;K;j012;j055;K;N;J;
11249;5;T;X;15;O30;O44.11;O44.11;O4411;Placenta praevia avec hémorragie actuelle;Placenta praevia;Placenta praevia et descente du placenta avec hémorragie actuelle;Placenta praevia avec hémorragie actuelle;238;W;K;j012;j055;K;N;J;
11250;3;N;X;15;O30;O45.-;O45;O45;Décollement prématuré du placenta [hématome rétro-placentaire];Décollement prématuré du placenta [hématome rétro-placentaire];;;238;W;K;j012;j055;K;N;J;
11251;4;T;X;15;O30;O45.0;O45.0;O450;Décollement prématuré du placenta avec anomalie de la coagulation;Décollement prématuré du placenta [hématome rétro-placentaire];Décollement prématuré du placenta avec anomalie de la coagulation;;238;W;K;j012;j055;K;N;J;
11252;4;T;X;15;O30;O45.8;O45.8;O458;Autres décollements prématurés du placenta;Décollement prématuré du placenta [hématome rétro-placentaire];Autres décollements prématurés du placenta;;238;W;K;j012;j055;K;N;J;
11253;4;T;X;15;O30;O45.9;O45.9;O459;Décollement prématuré du placenta, sans précision;Décollement prématuré du placenta [hématome rétro-placentaire];Décollement prématuré du placenta, sans précision;;238;W;K;j012;j055;K;N;J;
11254;3;N;X;15;O30;O46.-;O46;O46;Hémorragie précédant l’accouchement, non classée ailleurs;Hémorragie précédant l’accouchement, non classée ailleurs;;;238;W;K;j012;j055;K;N;J;
11255;4;T;X;15;O30;O46.0;O46.0;O460;Hémorragie précédant l’accouchement avec anomalie de la coagulation;Hémorragie précédant l’accouchement, non classée ailleurs;Hémorragie précédant l’accouchement avec anomalie de la coagulation;;238;W;K;j012;j055;K;N;J;
11256;4;T;X;15;O30;O46.8;O46.8;O468;Autres hémorragies précédant l’accouchement;Hémorragie précédant l’accouchement, non classée ailleurs;Autres hémorragies précédant l’accouchement;;238;W;K;j012;j055;K;N;J;
11257;4;T;X;15;O30;O46.9;O46.9;O469;Hémorragie précédant l’accouchement, sans précision;Hémorragie précédant l’accouchement, non classée ailleurs;Hémorragie précédant l’accouchement, sans précision;;238;W;K;j012;j055;K;N;J;
11258;3;N;X;15;O30;O47.-;O47;O47;Faux travail;Faux travail;;;239;W;K;j012;j055;K;N;J;
11259;4;T;X;15;O30;O47.0;O47.0;O470;Faux travail avant 37 semaines entières de gestation;Faux travail;Faux travail avant 37 semaines entières de gestation;;239;W;K;j012;j055;K;N;J;
11260;4;T;X;15;O30;O47.1;O47.1;O471;Faux travail à ou après la 37ème semaine entière de gestation;Faux travail;Faux travail à ou après la 37ème semaine entière de gestation;;239;W;K;j012;j055;K;N;J;
11261;4;T;X;15;O30;O47.9;O47.9;O479;Faux travail, sans précision;Faux travail;Faux travail, sans précision;;239;W;K;j012;j055;K;N;J;
11262;3;T;X;15;O30;O48;O48;O48;Grossesse prolongée;Grossesse prolongée;;;239;W;K;j012;j055;K;N;J;
11263;3;N;X;15;O60;O60.-;O60;O60;Travail prématuré avec accouchement;Travail prématuré avec accouchement;;;242;W;K;j012;j055;K;N;J;
11264;4;T;X;15;O60;O60.0;O60.0;O600;Travail prématuré sans accouchement;Travail prématuré avec accouchement;Travail prématuré sans accouchement;;242;W;K;j012;j055;K;N;J;
11265;4;T;X;15;O60;O60.1;O60.1;O601;Travail prématuré spontané avec accouchement prématuré;Travail prématuré avec accouchement;Travail prématuré spontané avec accouchement prématuré;;242;W;K;j012;j055;K;N;J;
11266;4;T;X;15;O60;O60.2;O60.2;O602;Travail prématuré avec accouchement à terme;Travail prématuré avec accouchement;Travail prématuré avec accouchement à terme;;242;W;K;j012;j055;K;N;J;
11267;4;T;X;15;O60;O60.3;O60.3;O603;Accouchement prématuré sans travail spontané;Travail prématuré avec accouchement;Accouchement prématuré sans travail spontané;;242;W;K;j012;j055;K;N;J;
11268;3;N;X;15;O60;O61.-;O61;O61;Échec du déclenchement du travail;Échec du déclenchement du travail;;;242;W;K;j012;j055;K;N;J;
11269;4;T;X;15;O60;O61.0;O61.0;O610;Échec du déclenchement médical du travail;Échec du déclenchement du travail;Échec du déclenchement médical du travail;;242;W;K;j012;j055;K;N;J;
11270;4;T;X;15;O60;O61.1;O61.1;O611;Échec du déclenchement instrumental du travail;Échec du déclenchement du travail;Échec du déclenchement instrumental du travail;;242;W;K;j012;j055;K;N;J;
11271;4;T;X;15;O60;O61.8;O61.8;O618;Autres échecs du déclenchement du travail;Échec du déclenchement du travail;Autres échecs du déclenchement du travail;;242;W;K;j012;j055;K;N;J;
11272;4;T;X;15;O60;O61.9;O61.9;O619;Échec du déclenchement du travail, sans précision;Échec du déclenchement du travail;Échec du déclenchement du travail, sans précision;;242;W;K;j012;j055;K;N;J;
11273;3;N;X;15;O60;O62.-;O62;O62;Anomalies de la contraction utérine et de la dilatation du col;Anomalies de la contraction utérine et de la dilatation du col;;;242;W;K;j012;j055;K;N;J;
11274;4;T;X;15;O60;O62.0;O62.0;O620;Contractions initiales insuffisantes;Anomalies de la contraction utérine et de la dilatation du col;Contractions initiales insuffisantes;;242;W;K;j012;j055;K;N;J;
11275;4;T;X;15;O60;O62.1;O62.1;O621;Inertie utérine secondaire;Anomalies de la contraction utérine et de la dilatation du col;Inertie utérine secondaire;;242;W;K;j012;j055;K;N;J;
11276;4;T;X;15;O60;O62.2;O62.2;O622;Autres formes d’inertie utérine;Anomalies de la contraction utérine et de la dilatation du col;Autres formes d’inertie utérine;;242;W;K;j012;j055;K;N;J;
11277;4;T;X;15;O60;O62.3;O62.3;O623;Travail trop rapide;Anomalies de la contraction utérine et de la dilatation du col;Travail trop rapide;;242;W;K;j012;j055;K;N;J;
11278;4;T;X;15;O60;O62.4;O62.4;O624;Contractions utérines hypertoniques, non coordonnées et prolongées;Anomalies de la contraction utérine et de la dilatation du col;Contractions utérines hypertoniques, non coordonnées et prolongées;;242;W;K;j012;j055;K;N;J;
11279;4;T;X;15;O60;O62.8;O62.8;O628;Autres anomalies des forces en jeu au cours du travail;Anomalies de la contraction utérine et de la dilatation du col;Autres anomalies des forces en jeu au cours du travail;;242;W;K;j012;j055;K;N;J;
11280;4;T;X;15;O60;O62.9;O62.9;O629;Anomalie des forces en jeu au cours du travail, sans précision;Anomalies de la contraction utérine et de la dilatation du col;Anomalie des forces en jeu au cours du travail, sans précision;;242;W;K;j012;j055;K;N;J;
11281;3;N;X;15;O60;O63.-;O63;O63;Travail prolongé;Travail prolongé;;;242;W;K;j012;j055;K;N;J;
11282;4;T;X;15;O60;O63.0;O63.0;O630;Prolongation de la première période [dilatation];Travail prolongé;Prolongation de la première période [dilatation];;242;W;K;j012;j055;K;N;J;
11283;4;T;X;15;O60;O63.1;O63.1;O631;Prolongation de la deuxième période [expulsion];Travail prolongé;Prolongation de la deuxième période [expulsion];;242;W;K;j012;j055;K;N;J;
11284;4;T;X;15;O60;O63.2;O63.2;O632;Accouchement retardé du deuxième jumeau, triplé, etc.;Travail prolongé;Accouchement retardé du deuxième jumeau, triplé, etc.;;242;W;K;j012;j055;K;N;J;
11285;4;T;X;15;O60;O63.9;O63.9;O639;Travail prolongé, sans précision;Travail prolongé;Travail prolongé, sans précision;;242;W;K;j012;j055;K;N;J;
11286;3;N;X;15;O60;O64.-;O64;O64;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une position et une présentation anormales du fœtus;;;240;W;K;j012;j055;K;N;J;
11287;4;T;X;15;O60;O64.0;O64.0;O640;Dystocie due à une rotation incomplète de la tête du fœtus;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une rotation incomplète de la tête du fœtus;;240;W;K;j012;j055;K;N;J;
11288;4;T;X;15;O60;O64.1;O64.1;O641;Dystocie due à une présentation du siège;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une présentation du siège;;240;W;K;j012;j055;K;N;J;
11289;4;T;X;15;O60;O64.2;O64.2;O642;Dystocie due à une présentation de la face;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une présentation de la face;;240;W;K;j012;j055;K;N;J;
11290;4;T;X;15;O60;O64.3;O64.3;O643;Dystocie due à une présentation du front;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une présentation du front;;240;W;K;j012;j055;K;N;J;
11291;4;T;X;15;O60;O64.4;O64.4;O644;Dystocie due à une présentation de l’épaule;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une présentation de l’épaule;;240;W;K;j012;j055;K;N;J;
11292;4;T;X;15;O60;O64.5;O64.5;O645;Dystocie due à une présentation complexe;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une présentation complexe;;240;W;K;j012;j055;K;N;J;
11293;4;T;X;15;O60;O64.8;O64.8;O648;Dystocie due à d’autres positions et présentations anormales;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à d’autres positions et présentations anormales;;240;W;K;j012;j055;K;N;J;
11294;4;T;X;15;O60;O64.9;O64.9;O649;Dystocie due à une position et une présentation anormales, sans précision;Dystocie due à une position et une présentation anormales du fœtus;Dystocie due à une position et une présentation anormales, sans précision;;240;W;K;j012;j055;K;N;J;
11295;3;N;X;15;O60;O65.-;O65;O65;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à une anomalie pelvienne de la mère;;;240;W;K;j012;j055;K;N;J;
11296;4;T;X;15;O60;O65.0;O65.0;O650;Dystocie due à une déformation pelvienne;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à une déformation pelvienne;;240;W;K;j012;j055;K;N;J;
11297;4;T;X;15;O60;O65.1;O65.1;O651;Dystocie due à un bassin généralement rétréci;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à un bassin généralement rétréci;;240;W;K;j012;j055;K;N;J;
11298;4;T;X;15;O60;O65.2;O65.2;O652;Dystocie due à un rétrécissement du détroit supérieur;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à un rétrécissement du détroit supérieur;;240;W;K;j012;j055;K;N;J;
11299;4;T;X;15;O60;O65.3;O65.3;O653;Dystocie due à un rétrécissement du détroit inférieur et de la cavité moyenne;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à un rétrécissement du détroit inférieur et de la cavité moyenne;;240;W;K;j012;j055;K;N;J;
11300;4;T;X;15;O60;O65.4;O65.4;O654;Dystocie due à une disproportion fœto-pelvienne, sans précision;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à une disproportion fœto-pelvienne, sans précision;;240;W;K;j012;j055;K;N;J;
11301;4;T;X;15;O60;O65.5;O65.5;O655;Dystocie due à une anomalie des organes pelviens de la mère;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à une anomalie des organes pelviens de la mère;;240;W;K;j012;j055;K;N;J;
11302;4;T;X;15;O60;O65.8;O65.8;O658;Dystocie due à d’autres anomalies pelviennes de la mère;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à d’autres anomalies pelviennes de la mère;;240;W;K;j012;j055;K;N;J;
11303;4;T;X;15;O60;O65.9;O65.9;O659;Dystocie due à une anomalie pelvienne de la mère, sans précision;Dystocie due à une anomalie pelvienne de la mère;Dystocie due à une anomalie pelvienne de la mère, sans précision;;240;W;K;j012;j055;K;N;J;
11304;3;N;X;15;O60;O66.-;O66;O66;Autres dystocies;Autres dystocies;;;240;W;K;j012;j055;K;N;J;
11305;4;T;X;15;O60;O66.0;O66.0;O660;Dystocie due à une dystocie des épaules;Autres dystocies;Dystocie due à une dystocie des épaules;;240;W;K;j012;j055;K;N;J;
11306;4;T;X;15;O60;O66.1;O66.1;O661;Dystocie gémellaire;Autres dystocies;Dystocie gémellaire;;240;W;K;j012;j055;K;N;J;
11307;4;T;X;15;O60;O66.2;O66.2;O662;Dystocie due à un fœtus anormalement gros;Autres dystocies;Dystocie due à un fœtus anormalement gros;;240;W;K;j012;j055;K;N;J;
11308;4;T;X;15;O60;O66.3;O66.3;O663;Dystocie due à d’autres anomalies fœtales;Autres dystocies;Dystocie due à d’autres anomalies fœtales;;240;W;K;j012;j055;K;N;J;
11309;4;T;X;15;O60;O66.4;O66.4;O664;Échec de l’épreuve de travail, sans précision;Autres dystocies;Échec de l’épreuve de travail, sans précision;;240;W;K;j012;j055;K;N;J;
11310;4;T;X;15;O60;O66.5;O66.5;O665;Échec de l’application d’une ventouse et d’un forceps, sans précision;Autres dystocies;Échec de l’application d’une ventouse et d’un forceps, sans précision;;240;W;K;j012;j055;K;N;J;
11311;4;T;X;15;O60;O66.8;O66.8;O668;Autres dystocies précisées;Autres dystocies;Autres dystocies précisées;;240;W;K;j012;j055;K;N;J;
11312;4;T;X;15;O60;O66.9;O66.9;O669;Dystocie, sans précision;Autres dystocies;Dystocie, sans précision;;240;W;K;j012;j055;K;N;J;
11313;3;N;X;15;O60;O67.-;O67;O67;Travail et accouchement compliqués d’une hémorragie, non classée ailleurs;Travail et accouchement compliqués d’une hémorragie, non classée ailleurs;;;242;W;K;j012;j055;K;N;J;
11314;4;T;X;15;O60;O67.0;O67.0;O670;Hémorragie pendant l’accouchement avec anomalie de la coagulation;Travail et accouchement compliqués d’une hémorragie, non classée ailleurs;Hémorragie pendant l’accouchement avec anomalie de la coagulation;;242;W;K;j012;j055;K;N;J;
11315;4;T;X;15;O60;O67.8;O67.8;O678;Autres hémorragies pendant l’accouchement;Travail et accouchement compliqués d’une hémorragie, non classée ailleurs;Autres hémorragies pendant l’accouchement;;242;W;K;j012;j055;K;N;J;
11316;4;T;X;15;O60;O67.9;O67.9;O679;Hémorragie pendant l’accouchement, sans précision;Travail et accouchement compliqués d’une hémorragie, non classée ailleurs;Hémorragie pendant l’accouchement, sans précision;;242;W;K;j012;j055;K;N;J;
11317;3;N;X;15;O60;O68.-;O68;O68;Travail et accouchement compliqués d’une détresse fœtale;Travail et accouchement compliqués d’une détresse fœtale;;;242;W;K;j012;j055;K;N;J;
11318;4;T;X;15;O60;O68.0;O68.0;O680;Travail et accouchement compliqués d’une anomalie du rythme cardiaque du fœtus;Travail et accouchement compliqués d’une détresse fœtale;Travail et accouchement compliqués d’une anomalie du rythme cardiaque du fœtus;;242;W;K;j012;j055;K;N;J;
11319;4;T;X;15;O60;O68.1;O68.1;O681;Travail et accouchement compliqués de la présence de méconium dans le liquide amniotique;Travail et accouchement compliqués d’une détresse fœtale;Travail et accouchement compliqués de la présence de méconium dans le liquide amniotique;;242;W;K;j012;j055;K;N;J;
11320;4;T;X;15;O60;O68.2;O68.2;O682;Travail et accouchement compliqués d’une anomalie du rythme cardiaque du fœtus avec présence de méconium dans le liquide amniotique;Travail et accouchement compliqués d’une détresse fœtale;Travail et accouchement compliqués d’une anomalie du rythme cardiaque du fœtus avec présence de méconium dans le liquide amniotique;;242;W;K;j012;j055;K;N;J;
11321;4;T;X;15;O60;O68.3;O68.3;O683;Travail et accouchement compliqués de signes biochimiques de détresse fœtale;Travail et accouchement compliqués d’une détresse fœtale;Travail et accouchement compliqués de signes biochimiques de détresse fœtale;;242;W;K;j012;j055;K;N;J;
11322;4;T;X;15;O60;O68.8;O68.8;O688;Travail et accouchement compliqués d’autres signes de détresse fœtale;Travail et accouchement compliqués d’une détresse fœtale;Travail et accouchement compliqués d’autres signes de détresse fœtale;;242;W;K;j012;j055;K;N;J;
11323;4;T;X;15;O60;O68.9;O68.9;O689;Travail et accouchement compliqués d’une détresse fœtale, sans précision;Travail et accouchement compliqués d’une détresse fœtale;Travail et accouchement compliqués d’une détresse fœtale, sans précision;;242;W;K;j012;j055;K;N;J;
11324;3;N;X;15;O60;O69.-;O69;O69;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués d’anomalies du cordon ombilical;;;242;W;K;j012;j055;K;N;J;
11325;4;T;X;15;O60;O69.0;O69.0;O690;Travail et accouchement compliqués d’un prolapsus du cordon;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués d’un prolapsus du cordon;;242;W;K;j012;j055;K;N;J;
11326;4;T;X;15;O60;O69.1;O69.1;O691;Travail et accouchement compliqués d’une circulaire du cordon, avec compression;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués d’une circulaire du cordon, avec compression;;242;W;K;j012;j055;K;N;J;
11327;4;T;X;15;O60;O69.2;O69.2;O692;Travail et accouchement compliqués d’une autre forme d’enchevêtrement du cordon;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués d’une autre forme d’enchevêtrement du cordon;;242;W;K;j012;j055;K;N;J;
11328;4;T;X;15;O60;O69.3;O69.3;O693;Travail et accouchement compliqués d’une brièveté du cordon;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués d’une brièveté du cordon;;242;W;K;j012;j055;K;N;J;
11329;4;T;X;15;O60;O69.4;O69.4;O694;Travail et accouchement compliqués par une insertion vélamenteuse du cordon;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués par une insertion vélamenteuse du cordon;;242;W;K;j012;j055;K;N;J;
11330;4;T;X;15;O60;O69.5;O69.5;O695;Travail et accouchement compliqués de lésions vasculaires du cordon;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués de lésions vasculaires du cordon;;242;W;K;j012;j055;K;N;J;
11331;4;T;X;15;O60;O69.8;O69.8;O698;Travail et accouchement compliqués d’autres anomalies du cordon ombilical;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués d’autres anomalies du cordon ombilical;;242;W;K;j012;j055;K;N;J;
11332;4;T;X;15;O60;O69.9;O69.9;O699;Travail et accouchement compliqués d’une anomalie du cordon ombilical, sans précision;Travail et accouchement compliqués d’anomalies du cordon ombilical;Travail et accouchement compliqués d’une anomalie du cordon ombilical, sans précision;;242;W;K;j012;j055;K;N;J;
11333;3;N;X;15;O60;O70.-;O70;O70;Déchirure obstétricale du périnée;Déchirure obstétricale du périnée;;;242;W;K;j012;j055;K;N;J;
11334;4;T;X;15;O60;O70.0;O70.0;O700;Déchirure obstétricale du périnée, du premier degré;Déchirure obstétricale du périnée;Déchirure obstétricale du périnée, du premier degré;;242;W;K;j012;j055;K;N;J;
11335;4;T;X;15;O60;O70.1;O70.1;O701;Déchirure obstétricale du périnée, du deuxième degré;Déchirure obstétricale du périnée;Déchirure obstétricale du périnée, du deuxième degré;;242;W;K;j012;j055;K;N;J;
11336;4;T;X;15;O60;O70.2;O70.2;O702;Déchirure obstétricale du périnée, du troisième degré;Déchirure obstétricale du périnée;Déchirure obstétricale du périnée, du troisième degré;;242;W;K;j012;j055;K;N;J;
11337;4;T;X;15;O60;O70.3;O70.3;O703;Déchirure obstétricale du périnée, du quatrième degré;Déchirure obstétricale du périnée;Déchirure obstétricale du périnée, du quatrième degré;;242;W;K;j012;j055;K;N;J;
11338;4;T;X;15;O60;O70.9;O70.9;O709;Déchirure obstétricale du périnée, sans précision;Déchirure obstétricale du périnée;Déchirure obstétricale du périnée, sans précision;;242;W;K;j012;j055;K;N;J;
11339;3;N;X;15;O60;O71.-;O71;O71;Autres traumatismes obstétricaux;Autres traumatismes obstétricaux;;;242;W;K;j012;j055;K;N;J;
11340;4;T;X;15;O60;O71.0;O71.0;O710;Rupture de l’utérus avant le début du travail;Autres traumatismes obstétricaux;Rupture de l’utérus avant le début du travail;;242;W;K;j012;j055;K;N;J;
11341;4;T;X;15;O60;O71.1;O71.1;O711;Rupture de l’utérus pendant le travail;Autres traumatismes obstétricaux;Rupture de l’utérus pendant le travail;;242;W;K;j012;j055;K;N;J;
11342;4;T;X;15;O60;O71.2;O71.2;O712;Inversion post-partum de l’utérus;Autres traumatismes obstétricaux;Inversion post-partum de l’utérus;;242;W;K;j012;j055;K;N;J;
11343;4;T;X;15;O60;O71.3;O71.3;O713;Déchirure obstétricale du col de l’utérus;Autres traumatismes obstétricaux;Déchirure obstétricale du col de l’utérus;;242;W;K;j012;j055;K;N;J;
11344;4;T;X;15;O60;O71.4;O71.4;O714;Déchirure obstétricale vaginale haute isolée;Autres traumatismes obstétricaux;Déchirure obstétricale vaginale haute isolée;;242;W;K;j012;j055;K;N;J;
11345;4;T;X;15;O60;O71.5;O71.5;O715;Autres lésions obstétricales des organes pelviens;Autres traumatismes obstétricaux;Autres lésions obstétricales des organes pelviens;;242;W;K;j012;j055;K;N;J;
11346;4;T;X;15;O60;O71.6;O71.6;O716;Lésions obstétricales intéressant les articulations et les ligaments pelviens;Autres traumatismes obstétricaux;Lésions obstétricales intéressant les articulations et les ligaments pelviens;;242;W;K;j012;j055;K;N;J;
11347;4;T;X;15;O60;O71.7;O71.7;O717;Hématome pelvien d’origine obstétricale;Autres traumatismes obstétricaux;Hématome pelvien d’origine obstétricale;;242;W;K;j012;j055;K;N;J;
11348;4;T;X;15;O60;O71.8;O71.8;O718;Autres traumatismes obstétricaux précisés;Autres traumatismes obstétricaux;Autres traumatismes obstétricaux précisés;;242;W;K;j012;j055;K;N;J;
11349;4;T;X;15;O60;O71.9;O71.9;O719;Traumatisme obstétrical, sans précision;Autres traumatismes obstétricaux;Traumatisme obstétrical, sans précision;;242;W;K;j012;j055;K;N;J;
11350;3;N;X;15;O60;O72.-;O72;O72;Hémorragie du post-partum;Hémorragie du post-partum;;;241;W;K;j012;j055;K;N;J;
11351;4;T;X;15;O60;O72.0;O72.0;O720;Hémorragie de la délivrance (troisième période);Hémorragie du post-partum;Hémorragie de la délivrance (troisième période);;241;W;K;j012;j055;K;N;J;
11352;4;T;X;15;O60;O72.1;O72.1;O721;Autres hémorragies immédiates du post-partum;Hémorragie du post-partum;Autres hémorragies immédiates du post-partum;;241;W;K;j012;j055;K;N;J;
11353;4;T;X;15;O60;O72.2;O72.2;O722;Hémorragie du post-partum, tardive et secondaire;Hémorragie du post-partum;Hémorragie du post-partum, tardive et secondaire;;241;W;K;j012;j055;K;N;J;
11354;4;T;X;15;O60;O72.3;O72.3;O723;Anomalie de la coagulation au cours du post-partum;Hémorragie du post-partum;Anomalie de la coagulation au cours du post-partum;;241;W;K;j012;j055;K;N;J;
11355;3;N;X;15;O60;O73.-;O73;O73;Rétention du placenta et des membranes, sans hémorragie;Rétention du placenta et des membranes, sans hémorragie;;;242;W;K;j012;j055;K;N;J;
11356;4;T;X;15;O60;O73.0;O73.0;O730;Rétention du placenta sans hémorragie;Rétention du placenta et des membranes, sans hémorragie;Rétention du placenta sans hémorragie;;242;W;K;j012;j055;K;N;J;
11357;4;T;X;15;O60;O73.1;O73.1;O731;Rétention partielle du placenta et des membranes, sans hémorragie;Rétention du placenta et des membranes, sans hémorragie;Rétention partielle du placenta et des membranes, sans hémorragie;;242;W;K;j012;j055;K;N;J;
11358;3;N;X;15;O60;O74.-;O74;O74;Complications de l’anesthésie au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;;;242;W;K;j012;j055;K;N;J;
11359;4;T;X;15;O60;O74.0;O74.0;O740;Pneumonie par aspiration due à une anesthésie au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Pneumonie par aspiration due à une anesthésie au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11360;4;T;X;15;O60;O74.1;O74.1;O741;Autres complications pulmonaires de l’anesthésie au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Autres complications pulmonaires de l’anesthésie au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11361;4;T;X;15;O60;O74.2;O74.2;O742;Complications cardiaques de l’anesthésie au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Complications cardiaques de l’anesthésie au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11362;4;T;X;15;O60;O74.3;O74.3;O743;Complications intéressant le système nerveux central dues à l’anesthésie au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Complications intéressant le système nerveux central dues à l’anesthésie au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11363;4;T;X;15;O60;O74.4;O74.4;O744;Réaction toxique à une anesthésie locale au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Réaction toxique à une anesthésie locale au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11364;4;T;X;15;O60;O74.5;O74.5;O745;Céphalée provoquée par une rachianesthésie et une anesthésie épidurale au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Céphalée provoquée par une rachianesthésie et une anesthésie épidurale au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11365;4;T;X;15;O60;O74.6;O74.6;O746;Autres complications d’une rachianesthésie et d’une anesthésie épidurale au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Autres complications d’une rachianesthésie et d’une anesthésie épidurale au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11366;4;T;X;15;O60;O74.7;O74.7;O747;Échec ou difficulté d’intubation au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Échec ou difficulté d’intubation au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11367;4;T;X;15;O60;O74.8;O74.8;O748;Autres complications de l’anesthésie au cours du travail et de l’accouchement;Complications de l’anesthésie au cours du travail et de l’accouchement;Autres complications de l’anesthésie au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11368;4;T;X;15;O60;O74.9;O74.9;O749;Complication de l’anesthésie au cours du travail et de l’accouchement, sans précision;Complications de l’anesthésie au cours du travail et de l’accouchement;Complication de l’anesthésie au cours du travail et de l’accouchement, sans précision;;242;W;K;j012;j055;K;N;J;
11369;3;N;X;15;O60;O75.-;O75;O75;Autres complications du travail et de l’accouchement, non classées ailleurs;Autres complications du travail et de l’accouchement, non classées ailleurs;;;242;W;K;j012;j055;K;N;J;
11370;4;T;X;15;O60;O75.0;O75.0;O750;Épuisement maternel au cours du travail et de l’accouchement;Autres complications du travail et de l’accouchement, non classées ailleurs;Épuisement maternel au cours du travail et de l’accouchement;;242;W;K;j012;j055;K;N;J;
11371;4;T;X;15;O60;O75.1;O75.1;O751;Choc pendant ou après le travail et l’accouchement;Autres complications du travail et de l’accouchement, non classées ailleurs;Choc pendant ou après le travail et l’accouchement;;242;W;K;j012;j055;K;N;J;
11372;4;T;X;15;O60;O75.2;O75.2;O752;Pyrexie au cours du travail, non classée ailleurs;Autres complications du travail et de l’accouchement, non classées ailleurs;Pyrexie au cours du travail, non classée ailleurs;;242;W;K;j012;j055;K;N;J;
11373;4;T;X;15;O60;O75.3;O75.3;O753;Autres infections au cours du travail;Autres complications du travail et de l’accouchement, non classées ailleurs;Autres infections au cours du travail;;242;W;K;j012;j055;K;N;J;
11374;4;T;X;15;O60;O75.4;O75.4;O754;Autres complications d’un acte de chirurgie obstétricale et d’un acte à visée diagnostique et thérapeutique;Autres complications du travail et de l’accouchement, non classées ailleurs;Autres complications d’un acte de chirurgie obstétricale et d’un acte à visée diagnostique et thérapeutique;;242;W;K;j012;j055;K;N;J;
11375;4;T;X;15;O60;O75.5;O75.5;O755;Accouchement retardé après rupture artificielle des membranes;Autres complications du travail et de l’accouchement, non classées ailleurs;Accouchement retardé après rupture artificielle des membranes;;242;W;K;j012;j055;K;N;J;
11376;4;T;X;15;O60;O75.6;O75.6;O756;Accouchement retardé après rupture spontanée ou non précisée des membranes;Autres complications du travail et de l’accouchement, non classées ailleurs;Accouchement retardé après rupture spontanée ou non précisée des membranes;;242;W;K;j012;j055;K;N;J;
11377;4;T;X;15;O60;O75.7;O75.7;O757;Accouchement par voie vaginale après une césarienne;Autres complications du travail et de l’accouchement, non classées ailleurs;Accouchement par voie vaginale après une césarienne;;242;W;K;j012;j055;K;N;J;
